Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
2012,G,ADAMS,4253001245,291,69,360,353,98.06,
2012,G,ADAMS,4255601241,39,19,58,35,60.34,
2012,G,ADAMS,4255601246,946,374,1320,889,67.35,
2012,G,ADAMS,4255601247,389,70,459,372,81.05,
2012,G,ADAMS,4255601248,1748,464,2212,1670,75.5,
2012,G,ADAMS,4255601249,18,6,24,18,75,
2012,G,ADAMS,4255601250,274,62,336,252,75,
2012,G,ADAMS,4255601251,12,2,14,13,92.86,
2012,G,ADAMS,6243101150,1255,374,1629,1226,75.26,
2012,G,ADAMS,6243101151,1139,344,1483,1113,75.05,
2012,G,ADAMS,6243101159,875,180,1055,853,80.85,
2012,G,ADAMS,6243401075,825,124,949,793,83.56,
2012,G,ADAMS,6243401076,1019,312,1331,1027,77.16,
2012,G,ADAMS,6243401077,603,185,788,586,74.37,
2012,G,ADAMS,6245601071,517,149,666,503,75.53,
2012,G,ADAMS,6245601072,143,39,182,142,78.02,
2012,G,ADAMS,6245601073,799,175,974,779,79.98,
2012,G,ADAMS,6245601074,903,203,1106,892,80.65,
2012,G,ADAMS,6245601160,309,64,373,300,80.43,
2012,G,ADAMS,6253001152,913,235,1148,876,76.31,
2012,G,ADAMS,6253001153,551,91,642,513,79.91,
2012,G,ADAMS,6253001154,50,11,61,46,75.41,
2012,G,ADAMS,6253001155,267,35,302,250,82.78,
2012,G,ADAMS,6253001156,221,37,258,219,84.88,
2012,G,ADAMS,6253001157,769,162,931,734,78.84,
2012,G,ADAMS,6253001226,179,59,238,165,69.33,
2012,G,ADAMS,6253001229,1844,1291,3135,1387,44.24,
2012,G,ADAMS,6253001230,1637,707,2344,1377,58.75,
2012,G,ADAMS,6253001231,1190,715,1905,933,48.98,
2012,G,ADAMS,6253001232,289,129,418,242,57.89,
2012,G,ADAMS,6253001233,1082,345,1427,941,65.94,
2012,G,ADAMS,6253001234,891,381,1272,791,62.19,
2012,G,ADAMS,6253001235,642,431,1073,511,47.62,
2012,G,ADAMS,6253001236,941,411,1352,819,60.58,
2012,G,ADAMS,6253001237,922,440,1362,756,55.51,
2012,G,ADAMS,6253001238,930,382,1312,861,65.63,
2012,G,ADAMS,6253001239,847,336,1183,764,64.58,
2012,G,ADAMS,6253001240,821,335,1156,732,63.32,
2012,G,ADAMS,6253001242,375,103,478,391,81.8,
2012,G,ADAMS,6253001243,634,114,748,612,81.82,
2012,G,ADAMS,6253101158,693,254,947,688,72.65,
2012,G,ADAMS,6255601161,119,26,145,114,78.62,
2012,G,ADAMS,6255601162,696,115,811,683,84.22,
2012,G,ADAMS,6255601163,144,28,172,133,77.33,
2012,G,ADAMS,6255601164,369,69,438,358,81.74,
2012,G,ADAMS,6255601165,510,23,533,494,92.68,
2012,G,ADAMS,6255601166,382,73,455,371,81.54,
2012,G,ADAMS,6255601167,421,84,505,411,81.39,
2012,G,ADAMS,6255601168,127,24,151,123,81.46,
2012,G,ADAMS,6255601169,406,86,492,394,80.08,
2012,G,ADAMS,6255601170,1021,434,1455,942,64.74,
2012,G,ADAMS,6255601171,1026,261,1287,963,74.83,
2012,G,ADAMS,6255601172,197,94,291,181,62.2,
2012,G,ADAMS,6255601173,89,20,109,84,77.06,
2012,G,ADAMS,6255601174,145,27,172,142,82.56,
2012,G,ADAMS,6255601175,990,259,1249,922,73.82,
2012,G,ADAMS,6255601176,332,62,394,318,80.71,
2012,G,ADAMS,6255601177,0,0,0,0,0,
2012,G,ADAMS,6255601178,1,1,2,0,0,
2012,G,ADAMS,6255601179,0,0,0,0,0,
2012,G,ADAMS,6255601180,490,111,601,472,78.54,
2012,G,ADAMS,6255601181,1056,410,1466,1028,70.12,
2012,G,ADAMS,6255601182,452,144,596,436,73.15,
2012,G,ADAMS,6255601183,183,40,223,179,80.27,
2012,G,ADAMS,6255601184,234,53,287,227,79.09,
2012,G,ADAMS,6255601185,421,92,513,415,80.9,
2012,G,ADAMS,6255601186,935,352,1287,889,69.08,
2012,G,ADAMS,6255601187,949,309,1258,869,69.08,
2012,G,ADAMS,6255601188,645,130,775,610,78.71,
2012,G,ADAMS,6255601189,715,103,818,680,83.13,
2012,G,ADAMS,6255601190,1001,255,1256,947,75.4,
2012,G,ADAMS,6255601191,1112,435,1547,1046,67.61,
2012,G,ADAMS,6255601192,675,292,967,623,64.43,
2012,G,ADAMS,6255601193,890,462,1352,827,61.17,
2012,G,ADAMS,6255601194,208,25,233,202,86.7,
2012,G,ADAMS,6255601195,315,64,379,298,78.63,
2012,G,ADAMS,6255601196,82,67,149,75,50.34,
2012,G,ADAMS,6255601197,37,13,50,35,70,
2012,G,ADAMS,6255601198,552,99,651,523,80.34,
2012,G,ADAMS,6255601227,307,46,353,294,83.29,
2012,G,ADAMS,6255601228,742,167,909,733,80.64,
2012,G,ADAMS,6255601244,567,85,652,542,83.13,
2012,G,ADAMS,7213001130,243,78,321,225,70.09,
2012,G,ADAMS,7213001140,473,171,644,454,70.5,
2012,G,ADAMS,7213001141,665,275,940,657,69.89,
2012,G,ADAMS,7213001199,498,104,602,478,79.4,
2012,G,ADAMS,7213001200,109,13,122,108,88.52,
2012,G,ADAMS,7213001201,226,55,281,220,78.29,
2012,G,ADAMS,7213001202,307,62,369,294,79.67,
2012,G,ADAMS,7213001203,173,35,208,169,81.25,
2012,G,ADAMS,7213001204,543,211,754,523,69.36,
2012,G,ADAMS,7213001205,914,268,1182,886,74.96,
2012,G,ADAMS,7213001206,1001,332,1333,971,72.84,
2012,G,ADAMS,7213001207,554,100,654,529,80.89,
2012,G,ADAMS,7213001210,753,202,955,728,76.23,
2012,G,ADAMS,7213001211,337,128,465,295,63.44,
2012,G,ADAMS,7213001212,115,27,142,114,80.28,
2012,G,ADAMS,7213001213,53,7,60,54,90,
2012,G,ADAMS,7213001214,819,240,1059,793,74.88,
2012,G,ADAMS,7213001215,1044,293,1337,998,74.64,
2012,G,ADAMS,7213001225,194,31,225,187,83.11,
2012,G,ADAMS,7213101117,1245,453,1698,1160,68.32,
2012,G,ADAMS,7213101118,805,325,1130,756,66.9,
2012,G,ADAMS,7213201001,1187,585,1772,1048,59.14,
2012,G,ADAMS,7213201002,1176,418,1594,1057,66.31,
2012,G,ADAMS,7213201003,405,139,544,384,70.59,
2012,G,ADAMS,7213201004,691,281,972,647,66.56,
2012,G,ADAMS,7213201005,1202,446,1648,1140,69.17,
2012,G,ADAMS,7213201006,743,440,1183,664,56.13,
2012,G,ADAMS,7213201007,1046,346,1392,950,68.25,
2012,G,ADAMS,7213201008,793,274,1067,754,70.67,
2012,G,ADAMS,7213201009,710,225,935,670,71.66,
2012,G,ADAMS,7213201021,1101,523,1624,1023,62.99,
2012,G,ADAMS,7213201022,1139,398,1537,1062,69.1,
2012,G,ADAMS,7213201023,817,356,1173,749,63.85,
2012,G,ADAMS,7213201119,972,438,1410,888,62.98,
2012,G,ADAMS,7213201120,922,437,1359,872,64.16,
2012,G,ADAMS,7213201121,929,432,1361,869,63.85,
2012,G,ADAMS,7213201122,561,245,806,523,64.89,
2012,G,ADAMS,7213201123,1145,531,1676,974,58.11,
2012,G,ADAMS,7213201124,1097,493,1590,981,61.7,
2012,G,ADAMS,7213201125,1390,613,2003,1200,59.91,
2012,G,ADAMS,7213201126,1215,517,1732,1104,63.74,
2012,G,ADAMS,7213201127,1298,559,1857,1189,64.03,
2012,G,ADAMS,7213201128,1562,755,2317,1388,59.91,
2012,G,ADAMS,7213201129,678,409,1087,635,58.42,
2012,G,ADAMS,7213201208,377,188,565,359,63.54,
2012,G,ADAMS,7213201209,549,167,716,517,72.21,
2012,G,ADAMS,7213201216,1285,361,1646,1206,73.27,
2012,G,ADAMS,7213201217,481,144,625,456,72.96,
2012,G,ADAMS,7213201218,414,84,498,399,80.12,
2012,G,ADAMS,7213201219,154,47,201,147,73.13,
2012,G,ADAMS,7213201220,0,0,0,0,0,
2012,G,ADAMS,7213201221,363,58,421,354,84.09,
2012,G,ADAMS,7213201222,0,0,0,0,0,
2012,G,ADAMS,7213201223,0,0,0,0,0,
2012,G,ADAMS,7213201224,35,12,47,33,70.21,
2012,G,ADAMS,7213401027,614,353,967,544,56.26,
2012,G,ADAMS,7213401030,819,440,1259,739,58.7,
2012,G,ADAMS,7213401035,813,518,1331,753,56.57,
2012,G,ADAMS,7213401036,645,165,810,618,76.3,
2012,G,ADAMS,7213401042,818,501,1319,762,57.77,
2012,G,ADAMS,7213501010,1107,553,1660,993,59.82,
2012,G,ADAMS,7213501011,1213,485,1698,1121,66.02,
2012,G,ADAMS,7213501012,998,320,1318,943,71.55,
2012,G,ADAMS,7213501013,1333,532,1865,1230,65.95,
2012,G,ADAMS,7213501014,945,312,1257,883,70.25,
2012,G,ADAMS,7213501015,1068,690,1758,914,51.99,
2012,G,ADAMS,7213501016,938,295,1233,883,71.61,
2012,G,ADAMS,7213501017,813,286,1099,764,69.52,
2012,G,ADAMS,7213501018,871,348,1219,811,66.53,
2012,G,ADAMS,7213501019,620,238,858,589,68.65,
2012,G,ADAMS,7213501020,920,418,1338,838,62.63,
2012,G,ADAMS,7213501024,1011,360,1371,961,70.09,
2012,G,ADAMS,7213501025,977,347,1324,900,67.98,
2012,G,ADAMS,7213501026,1357,611,1968,1227,62.35,
2012,G,ADAMS,7243101078,510,109,619,491,79.32,
2012,G,ADAMS,7243101079,728,151,879,705,80.2,
2012,G,ADAMS,7243101085,1034,245,1279,997,77.95,
2012,G,ADAMS,7243101086,930,224,1154,907,78.6,
2012,G,ADAMS,7243101088,985,240,1225,965,78.78,
2012,G,ADAMS,7243101089,1119,538,1657,1053,63.55,
2012,G,ADAMS,7243101093,1156,473,1629,1117,68.57,
2012,G,ADAMS,7243101094,1057,363,1420,1027,72.32,
2012,G,ADAMS,7243101097,869,291,1160,863,74.4,
2012,G,ADAMS,7243101105,178,114,292,148,50.68,
2012,G,ADAMS,7243101134,1181,468,1649,1143,69.31,
2012,G,ADAMS,7243101135,1173,452,1625,1148,70.65,
2012,G,ADAMS,7243101136,853,285,1138,838,73.64,
2012,G,ADAMS,7243101137,1209,347,1556,1172,75.32,
2012,G,ADAMS,7243101145,1000,325,1325,979,73.89,
2012,G,ADAMS,7243101146,926,469,1395,908,65.09,
2012,G,ADAMS,7243101147,1331,523,1854,1284,69.26,
2012,G,ADAMS,7243101149,1032,267,1299,990,76.21,
2012,G,ADAMS,7243401037,693,450,1143,615,53.81,
2012,G,ADAMS,7243401038,1124,475,1599,1047,65.48,
2012,G,ADAMS,7243401039,875,217,1092,830,76.01,
2012,G,ADAMS,7243401040,896,294,1190,843,70.84,
2012,G,ADAMS,7243401041,886,308,1194,839,70.27,
2012,G,ADAMS,7243401051,1205,414,1619,1178,72.76,
2012,G,ADAMS,7243401052,1383,740,2123,1272,59.92,
2012,G,ADAMS,7243401053,1040,240,1280,997,77.89,
2012,G,ADAMS,7243401080,892,208,1100,881,80.09,
2012,G,ADAMS,7243401081,837,219,1056,813,76.99,
2012,G,ADAMS,7243401082,837,204,1041,828,79.54,
2012,G,ADAMS,7243401083,1021,423,1444,990,68.56,
2012,G,ADAMS,7243401084,574,160,734,557,75.89,
2012,G,ADAMS,7243401087,945,769,1714,850,49.59,
2012,G,ADAMS,7243401090,917,728,1645,842,51.19,
2012,G,ADAMS,7243401091,911,561,1472,878,59.65,
2012,G,ADAMS,7243401092,1106,402,1508,1101,73.01,
2012,G,ADAMS,7243401095,1079,357,1436,1043,72.63,
2012,G,ADAMS,7243401096,879,275,1154,866,75.04,
2012,G,ADAMS,7243401098,866,298,1164,850,73.02,
2012,G,ADAMS,7243401099,635,231,866,616,71.13,
2012,G,ADAMS,7243401100,1122,487,1609,1083,67.31,
2012,G,ADAMS,7243401101,967,403,1370,932,68.03,
2012,G,ADAMS,7243401102,948,319,1267,929,73.32,
2012,G,ADAMS,7243401103,581,393,974,525,53.9,
2012,G,ADAMS,7243401104,884,340,1224,849,69.36,
2012,G,ADAMS,7243501031,1082,384,1466,999,68.14,
2012,G,ADAMS,7243501032,888,306,1194,836,70.02,
2012,G,ADAMS,7243501033,1244,493,1737,1189,68.45,
2012,G,ADAMS,7243501034,953,353,1306,920,70.44,
2012,G,ADAMS,7243501043,903,151,1054,890,84.44,
2012,G,ADAMS,7243501044,898,406,1304,876,67.18,
2012,G,ADAMS,7243501045,662,156,818,653,79.83,
2012,G,ADAMS,7243501046,694,136,830,689,83.01,
2012,G,ADAMS,7243501047,1019,182,1201,1000,83.26,
2012,G,ADAMS,7243501048,790,120,910,772,84.84,
2012,G,ADAMS,7243501049,987,257,1244,946,76.05,
2012,G,ADAMS,7243501050,877,243,1120,860,76.79,
2012,G,ADAMS,7243501054,763,190,953,742,77.86,
2012,G,ADAMS,7243501055,735,208,943,687,72.85,
2012,G,ADAMS,7243501056,988,238,1226,962,78.47,
2012,G,ADAMS,7243501057,762,183,945,728,77.04,
2012,G,ADAMS,7243501058,885,295,1180,837,70.93,
2012,G,ADAMS,7243501059,969,219,1188,948,79.8,
2012,G,ADAMS,7243501060,957,387,1344,910,67.71,
2012,G,ADAMS,7243501061,1239,527,1766,1171,66.31,
2012,G,ADAMS,7243501062,845,199,1044,818,78.35,
2012,G,ADAMS,7243501063,651,132,783,636,81.23,
2012,G,ADAMS,7243501064,1191,740,1931,1108,57.38,
2012,G,ADAMS,7243501065,867,214,1081,855,79.09,
2012,G,ADAMS,7243501066,217,141,358,207,57.82,
2012,G,ADAMS,7243501067,510,185,695,489,70.36,
2012,G,ADAMS,7243501068,1080,328,1408,1031,73.22,
2012,G,ADAMS,7243501069,620,54,674,611,90.65,
2012,G,ADAMS,7243501070,846,141,987,812,82.27,
2012,G,ADAMS,7253001131,585,300,885,541,61.13,
2012,G,ADAMS,7253001132,847,381,1228,771,62.79,
2012,G,ADAMS,7253001138,647,219,866,611,70.55,
2012,G,ADAMS,7253001139,171,47,218,161,73.85,
2012,G,ADAMS,7253001142,520,68,588,496,84.35,
2012,G,ADAMS,7253001143,610,243,853,581,68.11,
2012,G,ADAMS,7253001144,1106,440,1546,1094,70.76,
2012,G,ADAMS,7253001148,712,179,891,692,77.67,
2012,G,ADAMS,7253101106,1275,615,1890,1194,63.17,
2012,G,ADAMS,7253101107,926,335,1261,898,71.21,
2012,G,ADAMS,7253101108,942,391,1333,887,66.54,
2012,G,ADAMS,7253101109,1001,360,1361,948,69.65,
2012,G,ADAMS,7253101110,720,264,984,692,70.33,
2012,G,ADAMS,7253101111,925,349,1274,871,68.37,
2012,G,ADAMS,7253101112,1625,1127,2752,1446,52.54,
2012,G,ADAMS,7253101113,968,367,1335,920,68.91,
2012,G,ADAMS,7253101114,805,382,1187,735,61.92,
2012,G,ADAMS,7253101115,850,360,1210,806,66.61,
2012,G,ADAMS,7253101116,531,312,843,477,56.58,
2012,G,ADAMS,7253101133,1049,376,1425,1019,71.51,
2012,G,ADAMS,7253401028,807,345,1152,718,62.33,
2012,G,ADAMS,7253401029,1228,614,1842,1095,59.45,
2012,G,ALAMOSA,3356202001,692,317,1009,669,66.3,
2012,G,ALAMOSA,3356202002,804,464,1268,746,58.83,
2012,G,ALAMOSA,3356202003,1220,463,1683,1181,70.17,
2012,G,ALAMOSA,3356202004,1322,411,1733,1255,72.42,
2012,G,ALAMOSA,3356202005,596,225,821,558,67.97,
2012,G,ALAMOSA,3356202006,722,351,1073,708,65.98,
2012,G,ALAMOSA,3356202007,1105,486,1591,1064,66.88,
2012,G,ALAMOSA,3356202008,691,144,835,656,78.56,
2012,G,ARAPAHOE,1260303101,981,314,1295,874,67.49,
2012,G,ARAPAHOE,1260303102,948,267,1215,806,66.34,
2012,G,ARAPAHOE,1260303103,547,214,761,508,66.75,
2012,G,ARAPAHOE,1260303104,487,176,663,417,62.9,
2012,G,ARAPAHOE,1260303105,952,292,1244,887,71.3,
2012,G,ARAPAHOE,1260303106,386,220,606,356,58.75,
2012,G,ARAPAHOE,1260303107,676,203,879,639,72.7,
2012,G,ARAPAHOE,1260303108,601,96,697,581,83.36,
2012,G,ARAPAHOE,1260303109,617,103,720,586,81.39,
2012,G,ARAPAHOE,1260303110,448,63,511,447,87.48,
2012,G,ARAPAHOE,1260303111,1147,394,1541,1044,67.75,
2012,G,ARAPAHOE,1260303112,736,159,895,695,77.65,
2012,G,ARAPAHOE,1260303113,402,37,439,384,87.47,
2012,G,ARAPAHOE,1260303114,814,397,1211,714,58.96,
2012,G,ARAPAHOE,1260303115,857,272,1129,763,67.58,
2012,G,ARAPAHOE,1260303116,1049,303,1352,949,70.19,
2012,G,ARAPAHOE,1260303117,618,286,904,520,57.52,
2012,G,ARAPAHOE,1260303118,683,210,893,629,70.44,
2012,G,ARAPAHOE,1260303119,660,167,827,623,75.33,
2012,G,ARAPAHOE,1260303120,477,107,584,448,76.71,
2012,G,ARAPAHOE,1260303121,483,107,590,450,76.27,
2012,G,ARAPAHOE,1260303122,566,183,749,545,72.76,
2012,G,ARAPAHOE,1260303123,807,188,995,756,75.98,
2012,G,ARAPAHOE,1260303124,935,224,1159,847,73.08,
2012,G,ARAPAHOE,1260303125,530,236,766,458,59.79,
2012,G,ARAPAHOE,1260303129,520,97,617,497,80.55,
2012,G,ARAPAHOE,1260303130,810,187,997,757,75.93,
2012,G,ARAPAHOE,1260303131,924,118,1042,888,85.22,
2012,G,ARAPAHOE,1260303132,966,132,1098,919,83.7,
2012,G,ARAPAHOE,1260303133,982,127,1109,950,85.66,
2012,G,ARAPAHOE,1260303134,510,45,555,484,87.21,
2012,G,ARAPAHOE,1260303135,377,36,413,359,86.92,
2012,G,ARAPAHOE,1260303136,802,71,873,778,89.12,
2012,G,ARAPAHOE,1260303140,415,84,499,408,81.76,
2012,G,ARAPAHOE,1263803141,427,30,457,413,90.37,
2012,G,ARAPAHOE,1310903137,818,90,908,766,84.36,
2012,G,ARAPAHOE,1310903138,397,51,448,380,84.82,
2012,G,ARAPAHOE,1310903139,636,97,733,604,82.4,
2012,G,ARAPAHOE,1310903230,0,0,0,0,0,
2012,G,ARAPAHOE,1310903402,0,0,0,0,0,
2012,G,ARAPAHOE,1310903475,28,5,33,25,75.76,
2012,G,ARAPAHOE,1310903501,763,405,1168,650,55.65,
2012,G,ARAPAHOE,1310903502,986,449,1435,790,55.05,
2012,G,ARAPAHOE,4283603348,0,0,0,0,0,
2012,G,ARAPAHOE,4283603350,1,0,1,0,0,
2012,G,ARAPAHOE,4293603358,39,43,82,28,34.15,
2012,G,ARAPAHOE,4295603357,0,0,0,0,0,
2012,G,ARAPAHOE,4295603359,0,0,0,0,0,
2012,G,ARAPAHOE,4295603362,1692,255,1947,1594,81.87,
2012,G,ARAPAHOE,4295603363,842,165,1007,796,79.05,
2012,G,ARAPAHOE,4295603364,979,320,1299,937,72.13,
2012,G,ARAPAHOE,4295603365,456,128,584,438,75,
2012,G,ARAPAHOE,6260303126,554,264,818,455,55.62,
2012,G,ARAPAHOE,6260303127,95,35,130,85,65.38,
2012,G,ARAPAHOE,6260303128,371,70,441,350,79.37,
2012,G,ARAPAHOE,6260303143,632,197,829,573,69.12,
2012,G,ARAPAHOE,6260303153,1046,249,1295,940,72.59,
2012,G,ARAPAHOE,6260303161,617,163,780,586,75.13,
2012,G,ARAPAHOE,6260303162,655,260,915,587,64.15,
2012,G,ARAPAHOE,6260303201,355,48,403,345,85.61,
2012,G,ARAPAHOE,6260303202,339,43,382,335,87.7,
2012,G,ARAPAHOE,6260303203,702,68,770,668,86.75,
2012,G,ARAPAHOE,6260303204,1485,148,1633,1415,86.65,
2012,G,ARAPAHOE,6260303229,985,97,1082,943,87.15,
2012,G,ARAPAHOE,6260303231,1674,640,2314,1538,66.46,
2012,G,ARAPAHOE,6260303232,1343,148,1491,1285,86.18,
2012,G,ARAPAHOE,6260303234,322,126,448,270,60.27,
2012,G,ARAPAHOE,6260303249,775,61,836,739,88.4,
2012,G,ARAPAHOE,6260303253,1341,232,1573,1301,82.71,
2012,G,ARAPAHOE,6260303254,380,44,424,364,85.85,
2012,G,ARAPAHOE,6260303256,0,0,0,0,0,
2012,G,ARAPAHOE,6263803142,803,144,947,776,81.94,
2012,G,ARAPAHOE,6263803144,767,61,828,727,87.8,
2012,G,ARAPAHOE,6263803145,589,163,752,562,74.73,
2012,G,ARAPAHOE,6263803146,744,76,820,718,87.56,
2012,G,ARAPAHOE,6263803147,822,115,937,792,84.53,
2012,G,ARAPAHOE,6263803148,500,46,546,489,89.56,
2012,G,ARAPAHOE,6263803149,1094,89,1183,1071,90.53,
2012,G,ARAPAHOE,6263803150,1064,181,1245,987,79.28,
2012,G,ARAPAHOE,6263803151,791,295,1086,718,66.11,
2012,G,ARAPAHOE,6263803152,796,137,933,766,82.1,
2012,G,ARAPAHOE,6263803154,875,231,1106,810,73.24,
2012,G,ARAPAHOE,6263803155,1152,115,1267,1110,87.61,
2012,G,ARAPAHOE,6263803156,427,51,478,412,86.19,
2012,G,ARAPAHOE,6263803157,614,55,669,599,89.54,
2012,G,ARAPAHOE,6263803158,768,139,907,723,79.71,
2012,G,ARAPAHOE,6263803159,703,173,876,655,74.77,
2012,G,ARAPAHOE,6263803160,781,188,969,714,73.68,
2012,G,ARAPAHOE,6263803163,717,131,848,663,78.18,
2012,G,ARAPAHOE,6263803165,898,143,1041,855,82.13,
2012,G,ARAPAHOE,6263803166,411,52,463,403,87.04,
2012,G,ARAPAHOE,6263803167,825,147,972,776,79.84,
2012,G,ARAPAHOE,6263803168,883,90,973,865,88.9,
2012,G,ARAPAHOE,6263803169,935,139,1074,910,84.73,
2012,G,ARAPAHOE,6263803170,942,251,1193,844,70.75,
2012,G,ARAPAHOE,6263803171,700,93,793,683,86.13,
2012,G,ARAPAHOE,6263803172,715,107,822,682,82.97,
2012,G,ARAPAHOE,6263803173,1219,227,1446,1175,81.26,
2012,G,ARAPAHOE,6263803174,906,132,1038,867,83.53,
2012,G,ARAPAHOE,6263803175,732,113,845,705,83.43,
2012,G,ARAPAHOE,6263803176,857,147,1004,813,80.98,
2012,G,ARAPAHOE,6264003255,975,270,1245,894,71.81,
2012,G,ARAPAHOE,6264003258,295,24,319,230,72.1,
2012,G,ARAPAHOE,6264003323,29,5,34,27,79.41,
2012,G,ARAPAHOE,6264003424,0,0,0,0,0,
2012,G,ARAPAHOE,6264003453,490,75,565,468,82.83,
2012,G,ARAPAHOE,6264003455,264,64,328,247,75.3,
2012,G,ARAPAHOE,6264103401,1113,355,1468,964,65.67,
2012,G,ARAPAHOE,6264103403,731,310,1041,628,60.33,
2012,G,ARAPAHOE,6264103404,307,134,441,225,51.02,
2012,G,ARAPAHOE,6264103405,836,288,1124,666,59.25,
2012,G,ARAPAHOE,6264103406,440,168,608,392,64.47,
2012,G,ARAPAHOE,6264103407,1604,530,2134,1419,66.49,
2012,G,ARAPAHOE,6264103408,1490,515,2005,1365,68.08,
2012,G,ARAPAHOE,6264103409,729,360,1089,622,57.12,
2012,G,ARAPAHOE,6264103410,896,72,968,828,85.54,
2012,G,ARAPAHOE,6264103411,1357,545,1902,1153,60.62,
2012,G,ARAPAHOE,6264103412,457,119,576,404,70.14,
2012,G,ARAPAHOE,6264103413,945,459,1404,812,57.83,
2012,G,ARAPAHOE,6264103414,802,251,1053,716,68,
2012,G,ARAPAHOE,6264103415,0,0,0,0,0,
2012,G,ARAPAHOE,6264103416,1174,275,1449,1088,75.09,
2012,G,ARAPAHOE,6264103417,948,234,1182,862,72.93,
2012,G,ARAPAHOE,6264103418,791,130,921,740,80.35,
2012,G,ARAPAHOE,6264103419,874,168,1042,814,78.12,
2012,G,ARAPAHOE,6264103423,1161,257,1418,1072,75.6,
2012,G,ARAPAHOE,6264103425,1102,240,1342,1034,77.05,
2012,G,ARAPAHOE,6264103426,625,132,757,581,76.75,
2012,G,ARAPAHOE,6264103442,694,82,776,653,84.15,
2012,G,ARAPAHOE,6264103443,535,38,573,507,88.48,
2012,G,ARAPAHOE,6270303245,440,51,491,421,85.74,
2012,G,ARAPAHOE,6270303246,988,163,1151,919,79.84,
2012,G,ARAPAHOE,6270303247,1919,402,2321,1803,77.68,
2012,G,ARAPAHOE,6270303248,605,124,729,547,75.03,
2012,G,ARAPAHOE,6270303250,498,62,560,479,85.54,
2012,G,ARAPAHOE,6270303251,966,124,1090,933,85.6,
2012,G,ARAPAHOE,6270303252,1709,195,1904,1642,86.24,
2012,G,ARAPAHOE,6273603335,1209,303,1512,1143,75.6,
2012,G,ARAPAHOE,6273603336,1660,529,2189,1523,69.58,
2012,G,ARAPAHOE,6273603337,1095,295,1390,1015,73.02,
2012,G,ARAPAHOE,6273703218,804,203,1007,755,74.98,
2012,G,ARAPAHOE,6273703220,844,96,940,818,87.02,
2012,G,ARAPAHOE,6273703221,771,94,865,755,87.28,
2012,G,ARAPAHOE,6273703222,847,99,946,810,85.62,
2012,G,ARAPAHOE,6273703223,882,203,1085,827,76.22,
2012,G,ARAPAHOE,6273703224,793,104,897,750,83.61,
2012,G,ARAPAHOE,6273703225,902,126,1028,872,84.82,
2012,G,ARAPAHOE,6273703226,644,74,718,619,86.21,
2012,G,ARAPAHOE,6273703227,645,91,736,623,84.65,
2012,G,ARAPAHOE,6273703228,636,92,728,627,86.13,
2012,G,ARAPAHOE,6273703233,526,238,764,474,62.04,
2012,G,ARAPAHOE,6273703235,613,119,732,589,80.46,
2012,G,ARAPAHOE,6273703236,591,100,691,559,80.9,
2012,G,ARAPAHOE,6273703237,1071,161,1232,1026,83.28,
2012,G,ARAPAHOE,6273703238,779,139,918,745,81.15,
2012,G,ARAPAHOE,6273703239,789,114,903,775,85.83,
2012,G,ARAPAHOE,6273703240,1181,135,1316,1125,85.49,
2012,G,ARAPAHOE,6273703241,943,158,1101,915,83.11,
2012,G,ARAPAHOE,6273703242,725,67,792,688,86.87,
2012,G,ARAPAHOE,6273703243,1552,541,2093,1363,65.12,
2012,G,ARAPAHOE,6273703244,869,156,1025,822,80.2,
2012,G,ARAPAHOE,6273703257,1641,411,2052,1519,74.03,
2012,G,ARAPAHOE,6273703259,1670,704,2374,1468,61.84,
2012,G,ARAPAHOE,6273703260,1056,312,1368,985,72,
2012,G,ARAPAHOE,6273703261,1134,222,1356,1074,79.2,
2012,G,ARAPAHOE,6273703262,1137,221,1358,1099,80.93,
2012,G,ARAPAHOE,6273703263,897,159,1056,864,81.82,
2012,G,ARAPAHOE,6273703264,1081,221,1302,1023,78.57,
2012,G,ARAPAHOE,6273703274,986,181,1167,939,80.46,
2012,G,ARAPAHOE,6273703275,559,125,684,528,77.19,
2012,G,ARAPAHOE,6273703276,278,68,346,259,74.86,
2012,G,ARAPAHOE,6273703277,768,147,915,722,78.91,
2012,G,ARAPAHOE,6273703278,443,73,516,424,82.17,
2012,G,ARAPAHOE,6273703279,811,151,962,798,82.95,
2012,G,ARAPAHOE,6273703280,975,185,1160,933,80.43,
2012,G,ARAPAHOE,6273703281,1032,180,1212,967,79.79,
2012,G,ARAPAHOE,6273703282,1726,385,2111,1641,77.74,
2012,G,ARAPAHOE,6273703283,738,140,878,697,79.38,
2012,G,ARAPAHOE,6273703320,1275,350,1625,1203,74.03,
2012,G,ARAPAHOE,6273703321,1098,228,1326,1060,79.94,
2012,G,ARAPAHOE,6273703322,1029,155,1184,988,83.45,
2012,G,ARAPAHOE,6273703324,516,75,591,503,85.11,
2012,G,ARAPAHOE,6273703325,1536,200,1736,1486,85.6,
2012,G,ARAPAHOE,6273703328,265,47,312,255,81.73,
2012,G,ARAPAHOE,6273703331,1589,223,1812,1531,84.49,
2012,G,ARAPAHOE,6273703332,885,235,1120,842,75.18,
2012,G,ARAPAHOE,6273703333,609,186,795,584,73.46,
2012,G,ARAPAHOE,6273703334,1474,340,1814,1386,76.41,
